"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-19","10.29",",,W"," 0716",",,W"," 0716",",,W","0.09",",,W,2400",,,,,"52",",,W","56",",,W","47",",,W",,,"  140",",,W","  140",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-20","10.07",",,W"," 1413",",,W"," 1411",",,W","0.04",",,W,2400",,,,,"52",",,W","60",",,W","44",",,W",,,"  140",",,W","  140",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-21","7.38",",,W"," 0955",",,W"," 1313",",,W","0.00","T,,W,2400",,,,,"56",",,W","63",",,W","48",",,W",,,"  150",",,W","  220",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-22","5.37",",,W"," 1433",",,W"," 1457",",,W","0.08",",,W,2400",,,,,"53",",,W","62",",,W","44",",,W",,,"  330",",,W","  310",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-23","7.61",",,W"," 0117",",,W"," 0210",",,W","0.04",",,W,2400",,,,,"55",",,W","62",",,W","47",",,W",,,"  130",",,W","  140",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-24","11.41",",,W"," 1201",",,W"," 1200",",,W","0.07",",,W,2400",,,,,"55",",,W","62",",,W","48",",,W",,,"  160",",,W","  150",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-25","8.50",",,W"," 1418",",,W"," 1310",",,W","0.07",",,W,2400",,,,,"58",",,W","65",",,W","50",",,W",,,"  320",",,W","  330",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-26","10.51",",,W"," 1327",",,W"," 1230",",,W","0.00",",,W,2400",,,,,"54",",,W","63",",,W","45",",,W",,,"  330",",,W","  340",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-27","10.07",",,W"," 1843",",,W"," 1842",",,W","0.00",",,W,2400",,,,,"51",",,W","60",",,W","41",",,W",,,"  310",",,W","  310",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-28","6.71",",,W"," 1705",",,W"," 1637",",,W","0.00",",,W,2400",,,,,"49",",,W","62",",,W","35",",,W",,,"  340",",,W","  330",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-29","7.83",",,W"," 2057",",,W"," 1459",",,W","0.00","T,,W,2400",,,,,"51",",,W","61",",,W","40",",,W",,,"  320",",,W","  330",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-30","8.50",",,W"," 2026",",,W"," 2025",",,W","0.09",",,W,2400",,,,,"51",",,W","58",",,W","43",",,W",,,"  200",",,W","  190",",,W","17.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-03-31","10.51",",,W"," 0242",",,W"," 0242",",,W","0.00","T,,W,2400",,,,,"49",",,W","56",",,W","41",",,W",,,"  290",",,W","  300",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-01","7.61",",,W"," 1624",",,W"," 1555",",,W","0.00",",,W,2400",,,,,"49",",,W","59",",,W","38",",,W",,,"  320",",,W","  320",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-02","6.71",",,W"," 1755",",,W"," 1747",",,W","0.00",",,W,2400",,,,,"51",",,W","65",",,W","37",",,W",,,"  350",",,W","  350",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-03","16.78",",,W"," 1537",",,W"," 1500",",,W","0.00","T,,W,2400",,,,,"50",",,W","56",",,W","43",",,W",,,"  310",",,W","  330",",,W","36.0",",,W","46.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-04","10.74",",,W"," 0058",",,W"," 0042",",,W","0.00",",,W,2400",,,,,"50",",,W","60",",,W","40",",,W",,,"  320",",,W","  320",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-05","8.05",",,W"," 0758",",,W"," 0925",",,W","0.41",",,W,2400",,,,,"47",",,W","50",",,W","43",",,W",,,"  140",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-06","3.80",",,W"," 1521",",,W"," 1520",",,W","0.35",",,W,2400",,,,,"49",",,W","55",",,W","42",",,W",,,"  120",",,W","  120",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-07","8.28",",,W"," 1300",",,W"," 1259",",,W","0.00","T,,W,2400",,,,,"48",",,W","55",",,W","41",",,W",,,"  280",",,W","  280",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-08","11.18",",,W"," 1542",",,W"," 1541",",,W","0.41",",,W,2400",,,,,"46",",,W","51",",,W","40",",,W",,,"  290",",,W","  290",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-09","7.16",",,W"," 1601",",,W"," 1613",",,W","0.00",",,W,2400",,,,,"46",",,W","56",",,W","36",",,W",,,"  320",",,W","  330",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-10","9.40",",,W"," 2333",",,W"," 2302",",,W","0.00","T,,W,2400",,,,,"49",",,W","60",",,W","38",",,W",,,"  150",",,W","  140",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-11","8.95",",,W"," 0036",",,W"," 0035",",,W","0.26",",,W,2400",,,,,"52",",,W","56",",,W","47",",,W",,,"  140",",,W","  130",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-12","5.37",",,W"," 1630",",,W"," 1727",",,W","0.00",",,W,2400",,,,,"56",",,W","68",",,W","44",",,W",,,"  320",",,W","  290",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-13","6.71",",,W"," 1629",",,W"," 1628",",,W","0.00",",,W,2400",,,,,"59",",,W","70",",,W","48",",,W",,,"  330",",,W","  330",",,W","14.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-14","5.82",",,W"," 1536",",,W"," 1536",",,W","0.00",",,W,2400",,,,,"64",",,W","81",",,W","47",",,W",,,"  350",",,W","  350",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-15","4.47",",,W"," 1608",",,W"," 1608",",,W","0.00",",,W,2400",,,,,"66",",,W","83",",,W","49",",,W",,,"  340",",,W","  340",",,W","11.0",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-16","6.49",",,W"," 1643",",,W"," 1331",",,W","0.00",",,W,2400",,,,,"72",",,W","89",",,W","55",",,W",,,"  330",",,W","  210",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-17","5.37",",,W"," 1622",",,W"," 1541",",,W","0.00",",,W,2400",,,,,"69",",,W","82",",,W","55",",,W",,,"  330",",,W","  330",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-18","7.16",",,W"," 1540",",,W"," 1508",",,W","0.00",",,W,2400",,,,,"62",",,W","72",",,W","51",",,W",,,"  310",",,W","  310",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-19","7.38",",,W"," 1604",",,W"," 1601",",,W","0.02",",,W,2400",,,,,"60",",,W","71",",,W","49",",,W",,,"  330",",,W","  340",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-20","8.95",",,W"," 1509",",,W"," 1509",",,W","0.00",",,W,2400",,,,,"58",",,W","66",",,W","50",",,W",,,"  330",",,W","  330",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-21","11.41",",,W"," 1522",",,W"," 1521",",,W","0.00",",,W,2400",,,,,"57",",,W","65",",,W","49",",,W",,,"  320",",,W","  330",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-22","15.43",",,W"," 1532",",,W"," 1407",",,W","0.00",",,W,2400",,,,,"63",",,W","75",",,W","50",",,W",,,"  310",",,W","  320",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-23","10.96",",,W"," 0939",",,W"," 0136",",,W","0.00",",,W,2400",,,,,"67",",,W","78",",,W","56",",,W",,,"  350",",,W","   20",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-24","9.84",",,W"," 1840",",,W"," 1839",",,W","0.00",",,W,2400",,,,,"63",",,W","74",",,W","52",",,W",,,"  190",",,W","  190",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-25","9.17",",,W"," 1706",",,W"," 1658",",,W","0.00",",,W,2400",,,,,"59",",,W","66",",,W","51",",,W",,,"  340",",,W","  320",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-26","9.84",",,W"," 1535",",,W"," 1506",",,W","0.00",",,W,2400",,,,,"55",",,W","63",",,W","46",",,W",,,"  330",",,W","  330",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-27","11.41",",,W"," 1420",",,W"," 1621",",,W","0.00",",,W,2400",,,,,"52",",,W","61",",,W","43",",,W",,,"  340",",,W","  310",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-28","13.20",",,W"," 1415",",,W"," 1329",",,W","0.00",",,W,2400",,,,,"54",",,W","62",",,W","45",",,W",,,"  320",",,W","  300",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-29","10.51",",,W"," 1519",",,W"," 1517",",,W","0.00",",,W,2400",,,,,"58",",,W","70",",,W","46",",,W",,,"  340",",,W","  340",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-04-30","10.07",",,W"," 2146",",,W"," 2124",",,W","0.00",",,W,2400",,,,,"60",",,W","73",",,W","47",",,W",,,"  150",",,W","  150",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-01","11.41",",,W"," 1721",",,W"," 1640",",,W","0.00",",,W,2400",,,,,"58",",,W","67",",,W","49",",,W",,,"  320",",,W","  340",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-02","10.29",",,W"," 1538",",,W"," 1538",",,W","0.01",",,W,2400",,,,,"56",",,W","62",",,W","49",",,W",,,"  290",",,W","  290",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-03","10.07",",,W"," 1321",",,W"," 1321",",,W","0.01",",,W,2400",,,,,"55",",,W","62",",,W","47",",,W",,,"  290",",,W","  300",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-04","9.40",",,W"," 1810",",,W"," 1810",",,W","0.00",",,W,2400",,,,,"54",",,W","64",",,W","44",",,W",,,"  330",",,W","  330",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-05","5.37",",,W"," 1703",",,W"," 1805",",,W","0.00",",,W,2400",,,,,"61",",,W","76",",,W","45",",,W",,,"  330",",,W","  340",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-06","8.50",",,W"," 1634",",,W"," 1634",",,W","0.00",",,W,2400",,,,,"59",",,W","67",",,W","50",",,W",,,"  330",",,W","  330",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-07","11.41",",,W"," 1810",",,W"," 1809",",,W","0.00",",,W,2400",,,,,"57",",,W","68",",,W","46",",,W",,,"  340",",,W","  350",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-08","10.51",",,W"," 1511",",,W"," 1503",",,W","0.00",",,W,2400",,,,,"54",",,W","65",",,W","42",",,W",,,"  320",",,W","  330",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-09","9.17",",,W"," 1532",",,W"," 1535",",,W","0.00",",,W,2400",,,,,"55",",,W","66",",,W","44",",,W",,,"  330",",,W","  330",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-10","8.72",",,W"," 1443",",,W"," 1442",",,W","0.00",",,W,2400",,,,,"58",",,W","70",",,W","45",",,W",,,"  330",",,W","  320",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-11","8.50",",,W"," 1733",",,W"," 1446",",,W","0.00",",,W,2400",,,,,"64",",,W","75",",,W","53",",,W",,,"  330",",,W","  330",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-12","10.29",",,W"," 1509",",,W"," 1509",",,W","0.00",",,W,2400",,,,,"59",",,W","67",",,W","51",",,W",,,"  340",",,W","  330",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-13","11.41",",,W"," 1640",",,W"," 1638",",,W","0.00",",,W,2400",,,,,"55",",,W","65",",,W","44",",,W",,,"  330",",,W","  330",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-14","11.63",",,W"," 1635",",,W"," 1634",",,W","0.00","T,,W,2400",,,,,"53",",,W","62",",,W","43",",,W",,,"  320",",,W","  330",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-15","8.28",",,W"," 1737",",,W"," 1737",",,W","0.00",",,W,2400",,,,,"55",",,W","66",",,W","43",",,W",,,"  340",",,W","  340",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-16","6.71",",,W"," 1644",",,W"," 1644",",,W","0.00",",,W,2400",,,,,"56",",,W","68",",,W","43",",,W",,,"  330",",,W","  330",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-17","8.72",",,W"," 1833",",,W"," 1831",",,W","0.00",",,W,2400",,,,,"59",",,W","70",",,W","48",",,W",,,"  330",",,W","  330",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-18","9.17",",,W"," 1518",",,W"," 1520",",,W","0.00",",,W,2400",,,,,"59",",,W","67",",,W","50",",,W",,,"  330",",,W","  320",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-19","8.05",",,W"," 1414",",,W"," 1541",",,W","0.00",",,W,2400",,,,,"58",",,W","66",",,W","49",",,W",,,"  330",",,W","  340",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-20","7.61",",,W"," 1411",",,W"," 1410",",,W","0.00","T,,W,2400",,,,,"56",",,W","62",",,W","50",",,W",,,"  280",",,W","  280",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-21","6.71",",,W"," 1541",",,W"," 1559",",,W","0.00",",,W,2400",,,,,"62",",,W","77",",,W","47",",,W",,,"  320",",,W","  330",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-22","8.28",",,W"," 1610",",,W"," 1340",",,W","0.00",",,W,2400",,,,,"66",",,W","79",",,W","52",",,W",,,"  200",",,W","  310",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-23","9.17",",,W"," 1812",",,W"," 1737",",,W","0.00",",,W,2400",,,,,"64",",,W","74",",,W","53",",,W",,,"  210",",,W","  220",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-24","8.72",",,W"," 1543",",,W"," 1543",",,W","0.00",",,W,2400",,,,,"62",",,W","71",",,W","53",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-25","6.93",",,W"," 1821",",,W"," 1904",",,W","0.00",",,W,2400",,,,,"65",",,W","76",",,W","53",",,W",,,"  320",",,W","  300",",,W","15.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-26","8.95",",,W"," 1559",",,W"," 1444",",,W","0.00",",,W,2400",,,,,"62",",,W","72",",,W","51",",,W",,,"  320",",,W","  340",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-27","6.93",",,W"," 1537",",,W"," 1630",",,W","0.00",",,W,2400",,,,,"59",",,W","66",",,W","52",",,W",,,"  320",",,W","  310",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-28","7.83",",,W"," 1754",",,W"," 1419",",,W","0.00",",,W,2400",,,,,"59",",,W","65",",,W","52",",,W",,,"  330",",,W","  330",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-29","8.28",",,W"," 1108",",,W"," 0604",",,W","0.00",",,W,2400",,,,,"58",",,W","65",",,W","50",",,W",,,"  270",",,W","  280",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-30","8.72",",,W"," 1713",",,W"," 1655",",,W","0.00",",,W,2400",,,,,"60",",,W","70",",,W","50",",,W",,,"  340",",,W","  320",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-05-31","9.17",",,W"," 1824",",,W"," 1727",",,W","0.00",",,W,2400",,,,,"61",",,W","70",",,W","51",",,W",,,"  330",",,W","  330",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-01","10.07",",,W"," 1704",",,W"," 1642",",,W","0.00",",,W,2400",,,,,"62",",,W","70",",,W","53",",,W",,,"  210",",,W","  210",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-02","10.74",",,W"," 1254",",,W"," 1242",",,W","0.00","T,,W,2400",,,,,"56",",,W","61",",,W","51",",,W",,,"  270",",,W","  270",",,W","17.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-03","8.05",",,W"," 1629",",,W"," 1609",",,W","0.07",",,W,2400",,,,,"56",",,W","64",",,W","48",",,W",,,"  300",",,W","  320",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-04","7.16",",,W"," 1743",",,W"," 1742",",,W","0.01",",,W,2400",,,,,"58",",,W","68",",,W","48",",,W",,,"  330",",,W","  320",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-05","8.72",",,W"," 1630",",,W"," 1627",",,W","0.00",",,W,2400",,,,,"63",",,W","73",",,W","52",",,W",,,"  340",",,W","  330",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","1999-06-06","8.95",",,W"," 1601",",,W"," 1604",",,W","0.00",",,W,2400",,,,,"60",",,W","71",",,W","48",",,W",,,"  350",",,W","  350",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
